type,location_name,region,latitude,longitude
Brewpub,Stormcloud Brewing Company,MI,44.632795,-86.241061
Brewpub,Stormy Mountain Brewing Company,WA,47.840216,-120.017615
Brewpub,Stout Beard Brewing Company,NY,43.046101,-76.173316
Brewpub,Strange Beast,FL,25.698929,-80.439457
Brewpub,Strange Colt Brewery,FL,30.515202,-86.465074
,Strap Tank Brewing Co,UT,40.159453,-111.641939
Brewpub,Strawberry Alley Ale Works,TN,36.52805,-87.360235
Brewpub,Strings Sports Brewery,FL,30.346691,-81.654297
Brewpub,Stripe Nine Brewing Co,NH,43.261269,-70.863885
Brewpub,Struggle Street Brewing Company,TX,30.086118,-94.117356
Brewpub,Studebaker Brewing Company,IN,41.675678,-86.257863
Brewpub,Stumptown Brewery,CA,38.513823,-122.983426
Brewpub,Suds Brothers Brewery,WY,41.268194,-110.966154
Brewpub,Suds Brothers Brewing Co,CO,39.159166,-108.732619
Brewpub,Suffolk Punch Brewing,NC,35.200503,-80.869215
Brewpub,Sugar Hill Brewing Company,VA,36.904833,-82.31018
Brewpub,Summerhill Brewing LLC,NY,42.640285,-76.293771
Brewpub,Summit City Brewerks,IN,41.081338,-85.117303
Brewpub,Sun Brewing Co,TX,31.915443,-106.60111
Brewpub,Sun Valley Brewing Co,ID,43.520995,-114.316136
Brewpub,SunUp Brewing Co,AZ,33.509619,-112.068186
Brewpub,Sunday River Brewing Company,ME,44.448354,-70.809562
Brewpub,Sunset Reservoir Brewing Company,CA,37.753739,-122.482422
Brewpub,Superior Bathhouse Brewery,AR,34.514824,-93.053374
Brewpub,Superior Coast Brewery Karls Cuisine Winery and Brewery,MI,46.501713,-84.353923
Brewpub,Supernatural Brewing and Spirits,MI,42.367209,-83.406433
Brewpub,Swamp Rabbit Brewery and Taproom,SC,34.96715,-82.4427
Brewpub,Sweeten Creek Brewing,NC,35.542435,-82.521612
Brewpub,Swiftwater Brewing Company,NY,43.142389,-77.611966
Brewpub,Swover Creek Farm Brewery,VA,38.841583,-78.66357
Brewpub,Syracuse Suds Factory,NY,43.048185,-76.153868
,TAPS Brewery & Barrel Room,CA,33.716763,-117.833154
Brewpub,THAT Brewery & Pub Pine,AZ,34.377074,-111.44975
Brewpub,TIPS Roadside,CA,38.42431,-122.555908
Brewpub,Taft's Brewing Co Brewpourium Cincinnati,OH,39.168045,-84.512643
Brewpub,Taft's Brewing Co Brewpourium Columbus,OH,39.96102,-83.012723
,Tahoe Mountain Brewing Company,CA,39.326426,-120.189505
Brewpub,Tahquamenon Falls Brewery and Pub,MI,46.578953,-85.253256
Brewpub,TailGate Brewery,TN,36.119936,-86.919921
,TailGate Brewery Music Row,TN,36.152662,-86.791284
Brewpub,Talking Cedar Brewing,WA,46.801366,-123.015981
Brewpub,Tall Tales Brewing Co LLC,MD,38.381953,-75.470621
Brewpub,Tallgrass Taphouse Co,KS,39.179664,-96.561303
Brewpub,Tamarack Brewing Co,MT,48.016106,-114.225397
Brewpub,Tandem Brewing Co,OR,44.024086,-116.963374
Brewpub,Tangled Roots Brewing Company,IL,41.348472,-88.84231
Brewpub,Tank18,CA,37.774268,-122.413657
Brewpub,Tannery Run Brew Works,PA,40.155357,-75.221085
Brewpub,Tanzenwald Brewing Company,MN,44.459622,-93.162083
Brewpub,Taos Mesa Brewing Co,NM,36.465442,-105.661404
Brewpub,Taos Trail Inn Brewery & Steakhouse,NM,36.303601,-106.043916
Brewpub,Tap and Vine,CA,38.899255,-121.069777
Brewpub,TapRoom Beer Company,CA,32.755557,-117.143606
Brewpub,Taplands Brewery,CA,37.348322,-121.946176
Brewpub,Taps and Apps,HI,21.46703,-158.00234
Brewpub,Tarantula Hill Brewing Co,CA,34.178923,-118.873079
Brewpub,Tarla Mediterranean Bar and Grill,CA,38.297333,-122.289529
Brewpub,Tarpon River Brewing,FL,26.114437,-80.145948
Brewpub,Tattered Flag Brewery,PA,40.194938,-76.731502
Brewpub,Tavern Brewery,MN,46.80662,-95.847725
Brewpub,Taylor Brooke Brewery,CT,41.94478,-72.007476
Brewpub,Taylor Brooke Brewery,CT,41.946749,-72.011484
Brewpub,Teays River Brewing,IN,40.383389,-86.886377
Brewpub,Tecopa Brewing Company,CA,35.875866,-116.227715
Brewpub,Tecumseh Brewing Company,MI,42.003833,-83.945955
Brewpub,Teddy's Brewhaus,TX,31.720446,-98.979707
Brewpub,Temperance Row Brewing and Uptown Deli,OH,40.126915,-82.932385
Brewpub,Ten 10 Brewing Co,FL,28.563723,-81.365939
,Ten 55 Brewing and Sausage House,AZ,32.221817,-110.969402
Brewpub,Ten Fifty Five Brewing,AZ,32.221821,-110.96938
,Ten Ninety Brewing Co,IL,42.073378,-87.798402
Brewpub,Ten Pin Brewing Co,WA,47.14502,-119.277534
Brewpub,Terrapin ATL Brew Lab,GA,33.889857,-84.468428
Brewpub,Terre Haute Brewing Company,IN,39.462143,-87.404706
Brewpub,Teton Thai Brewing,ID,43.723416,-111.111411
Brewpub,Texas Corners Brewing Company,MI,42.202351,-85.686506
Brewpub,Textile Brewing Company,IA,42.48534,-91.12313
Brewpub,The 377 Brewery,NM,35.058988,-106.62244
Brewpub,The Address Brewing 1702 Beer & Pizza,AZ,32.235706,-110.946593
Brewpub,The Answer Brewpub,VA,37.593191,-77.50716
Brewpub,The Austin Beer Garden Brewing Co,TX,30.24527,-97.768856
Brewpub,The Bakers' Brewery,CO,39.62979,-106.067502
Brewpub,The Blind Rabbit Brewing Company,FL,30.291296,-81.391832
Brewpub,The Blue Grasshopper Brew Pub,NM,35.254516,-106.648057
Brewpub,The Blue Onion Brewpub,TX,26.157463,-97.957866
Brewpub,The Boathouse Beer Co and Boozery,MI,44.267547,-83.518085
Brewpub,The Bold Monk Brewing Co,GA,33.802203,-84.426652
Brewpub,The Break Room Brewing Company,CO,37.270514,-107.04403
Brewpub,The Brew Bank Brewing Company,PA,41.422251,-78.7297
Brewpub,The Brew Brothers Scioto Downs Racino,OH,39.839487,-82.997355
Brewpub,The Brew Kettle Taproom and Smokehouse,OH,41.347061,-81.822289
,The Brewer's Art Old Line Brewery LLC,MD,39.302772,-76.61639
Brewpub,The Brewery At Bacchus,NY,41.74723,-74.086667
Brewpub,The Brewery Boser Geist Brewing Co LLC,PA,40.697656,-75.226616
Brewpub,The Brewery LBK,TX,33.584676,-101.848115
Brewpub,The Brewhouse,OK,35.220207,-97.444174
Brewpub,The Brewhouse,CA,34.412038,-119.69573
Brewpub,The Brewtorium,TX,30.325923,-97.716827
Brewpub,The Brick Oven Brewpub,OH,41.047151,-81.437511
Brewpub,The Bunker Brewpub,VA,36.849274,-75.976309
Brewpub,The Cape Vincent Brewing Co Inc,NY,44.128163,-76.334215
Brewpub,The Church Brew Works Lawrenceville Brewery Inc,PA,40.462134,-79.964407
Brewpub,The Collaboratory Restaurant and Taphouse,NC,35.596151,-82.553426
Brewpub,The Common Beer Company,OH,39.361526,-84.306904
Brewpub,The Crossings Restaurant and Brewpub,CT,41.914452,-71.908158
Brewpub,The Cruisery,CA,34.416767,-119.695734
Brewpub,The Dam Brewhaus,KY,36.906464,-88.340555
Brewpub,The Dancing Fox,CA,38.131415,-121.27417
Brewpub,The Den Smokehouse and Brewery,CA,36.725055,-120.0606
Brewpub,The Depot Craft Brewery Distillery,NV,39.531122,-119.809563
Brewpub,The Eighth State Brewing Company,SC,34.838914,-82.406652
Brewpub,The Eldo,CO,38.869847,-106.986807
Brewpub,The Englewood,PA,40.263721,-76.687951
Brewpub,The Explorium Brewpub,WI,42.94735,-88.005095
Brewpub,The Filling Station Microbrewery,MI,44.758058,-85.609555
Brewpub,The Florida Brewery Crave & Copper,FL,28.065601,-81.787644
Brewpub,The Fox Brewpub,NV,39.162448,-119.767251
Brewpub,The Freehouse,MN,44.987567,-93.277168
Brewpub,The Good Society,WA,47.579159,-122.387014
Brewpub,The Grain Shed,WA,47.649143,-117.394142
Brewpub,The Grateful Gnome Sandwich Shoppe and Brewery,CO,39.776448,-105.043269
Brewpub,The Grocery Brewpub,AL,33.479298,-86.794447
,The Harmony Inn,PA,40.80293,-80.126579
Brewpub,The Heavy Metal Brewing Co,WA,45.627623,-122.617135
Brewpub,The Highway Brewing Co,MI,44.276477,-84.237681
Brewpub,The Hop Brewery,IL,37.972457,-89.054978
Brewpub,The Jolly Scholar,OH,41.507428,-81.608316
Brewpub,The Knickerbocker New Holland Brewing,MI,42.970715,-85.679637
Brewpub,The Knuckle Brewing Company,SD,44.415243,-103.51244
Brewpub,The Koontz Lake Brewing Company,IN,41.414486,-86.489395
Brewpub,The Livery,MI,42.118107,-86.453677
Brewpub,The Lodge Restaurant & Microbrewery,OH,39.659506,-82.452653
Brewpub,The Lone Girl Brewing Company,WI,43.191563,-89.454173
Brewpub,The Lone Wolfe Brewing Co,NH,43.585735,-71.215126
Brewpub,The Longboard By Jolly Pumpkin,MI,42.306064,-83.243541
Brewpub,The Mack House Brewpub,FL,26.102555,-80.27143
Brewpub,The Malai Kitchen,TX,32.808632,-96.797006
Brewpub,The Maple Grille LLC,MI,43.416209,-84.172796
Brewpub,The Millworks Brewery,PA,40.270708,-76.887523
Brewpub,The Mitten Brewing Company Saugatuck,MI,42.657168,-86.205127
Brewpub,The Nordic Brewing Co,MN,45.301542,-93.794238
Brewpub,The North Slope Brewing Company,PA,41.334045,-75.955461
Brewpub,The Norwich Inn Jasper Murdock's Alehouse,VT,43.715004,-72.309078
Brewpub,The Old Bakery Beer Company,IL,38.889395,-90.180745
Brewpub,The Original 40 Brewing Company,CA,32.748341,-117.126638
Brewpub,The Other Farm & Forge,PA,40.331906,-75.635563
Brewpub,The Other Side of the Moon Jamestown,NC,35.993869,-79.935565
Brewpub,The Peak Brewing Company,CO,39.923706,-105.786244
Brewpub,The Peddler,WV,38.421634,-82.444767
Brewpub,The People's Pint Franklin County Brewing Co,MA,42.584424,-72.59959
Brewpub,The Perch Pub & Brewery,AZ,33.300003,-111.842538
Brewpub,The Phoenix On Westheimer,TX,29.742568,-95.407714
Brewpub,The Porter Public House,MS,31.326365,-89.29146
Brewpub,The Portsmouth Brewery,NH,43.077914,-70.757658
Brewpub,The Post Brewing Co,CO,40.018792,-105.279051
Brewpub,The Post Brewing Co,CO,39.994568,-105.091341
Brewpub,The Proper Brewing Company,PA,40.441613,-75.335536
Brewpub,The Public Option,DC,38.926098,-76.98169
Brewpub,The Railyard Brewing Co,AL,32.381107,-86.309521
Brewpub,The Rambling Root,WV,39.482755,-80.146494
Brewpub,The Red Baron,MI,42.990716,-83.633389
Brewpub,The Root Cellar,TX,29.883667,-97.940405
Brewpub,The Royal Oak Brewery,MI,42.487496,-83.142182
Brewpub,The Runway By Patrick,CA,38.217394,-122.273055
Brewpub,The Russell House Restaurant Inn Brewery,MO,38.242882,-90.560471
Brewpub,The Sanford Beverage Company Inc D B A Steele Street Brewing,MI,42.978129,-85.066916
Brewpub,The Seymour Brewing Company,IN,38.956017,-85.899434
Brewpub,The SoCo Taphouse,TX,31.4601,-100.433419
Brewpub,The Southern Growl,SC,34.944737,-82.260797
Brewpub,The Stalking Horse,CA,34.044668,-118.420375
Brewpub,The Tap Brewery,IN,39.166779,-86.535216
Brewpub,The Tap Brewing Company,MA,42.77269,-71.085255
Brewpub,The Terminal Brewhouse,TN,35.036604,-85.306991
Brewpub,The Vanguard Brewpub & Distillery,VA,37.031288,-76.345383
Brewpub,The Vegetable Hunter,PA,40.263774,-76.888171
,The Veil Brewing Company,VA,37.568317,-77.475345
,The Veil Brewpub,VA,36.871295,-76.290695
Brewpub,The Velo Fellow,SC,34.843807,-82.404198
Brewpub,The Village Corner Stone Mountain Brewery,GA,33.811485,-84.170798
Brewpub,The Vincennes Brewing Company,IN,38.68012,-87.532338
Brewpub,The Ways Restaurant and Brewery,PA,40.101352,-75.152492
Brewpub,The Wheel Apizza Pub,OR,44.055726,-123.097566
Brewpub,The Whitechapel Projects,NJ,40.304669,-73.982769
Brewpub,The Wild Rover Brewery,FL,28.06563,-82.632161
Brewpub,The Wrecking Bar Brewpub,GA,33.762315,-84.349805
Brewpub,These Guys Brewing Company,CT,41.525993,-72.074358
Brewpub,Third Base Brewery,IA,42.035157,-91.639789
Brewpub,Third Coast Beer LLC dba Nueces Brewing Co,TX,27.788678,-97.395739
Brewpub,Third Eye Brewing Company,OH,39.278113,-84.442225
Brewpub,Third Nature Brewing Co,MI,43.103212,-85.579182
Brewpub,Third Street Aleworks,CA,38.439885,-122.71252
Brewpub,Third Wheel Brewing,MO,38.79661,-90.570332
Brewpub,Third Window Brewing,CA,34.420984,-119.69044
Brewpub,Thirsty Dog East Bank,OH,41.499572,-81.706013
Brewpub,Thirsty Farmer Brew Works,PA,39.901163,-77.35077
Brewpub,Thirsty Monk Brewery,NC,35.594125,-82.55535
Brewpub,Thirsty Pagan Brewing Co,WI,46.728285,-92.10163
Brewpub,Thirsty Souls Community Brewing,NC,36.50088,-80.608819
Brewpub,Thompson Brewing Co,CA,33.909287,-117.450788
Brewpub,Thompson Island Brewing Co,DE,38.712997,-75.104919
Brewpub,Three Barrel Brewing Co,CO,37.678658,-106.356591
Brewpub,Three Bulls Tavern & Brewery,FL,27.874734,-82.268745
Brewpub,Three Forks Bakery & Brewing Company,CA,39.262787,-121.018023
Brewpub,Three Huskies Brewing & Dobber's Grill,NY,42.872247,-77.252393
Brewpub,Three Magnets Brewing,WA,47.04311,-122.898739
,Three Notch'd Brewing Company,VA,37.272004,-79.93945
Brewpub,Three Rivers Eatery and Brewery,NM,36.728804,-108.205384
Brewpub,Three Stacks and A Rock Brewing Co,CA,35.399429,-120.862194
Brewpub,Three Tigers Brewing Company,OH,40.068951,-82.518115
Brewpub,Throwback Brewery,NH,42.981156,-70.833978
Brewpub,Thumb Brewery,MI,43.942817,-83.271727
Brewpub,Thunder Canyon Brewery,AZ,32.22092,-110.966542
Brewpub,Thunder Island Brewing,OR,45.665262,-121.897531
Brewpub,Tidal Creek Brewhouse,SC,33.669052,-78.937392
Brewpub,Tiger Town Brewing Company,OR,44.566507,-120.154819
Brewpub,Tight Lines Pub,NC,34.721005,-76.712023
Brewpub,Tilt Wurks Brewhouse & Casino,MT,46.402654,-105.849769
Brewpub,Tilted Axis Brewing Company,MI,43.053905,-83.311615
Brewpub,Timber Creek Tap & Table,PA,41.620504,-80.203143
Brewpub,Timber Monster Brewing Company,WA,47.862141,-121.81556
Brewpub,Timberyard Brewing Co,MA,42.231074,-72.029058
Brewpub,Tin Lizard Brewing Co,PA,40.023474,-75.322793
Brewpub,Tin Mill Brewing Co,MO,38.706037,-91.433256
Brewpub,Tiny Tim's Pizza West Mountain Brewery,AR,36.061772,-94.16033
Brewpub,Tirebiter Brewery,CA,34.028649,-118.275033
Brewpub,Tired Hands Brewing Co,PA,40.006875,-75.290364
Brewpub,Tired Hands Brewing Co,PA,40.008664,-75.293805
Brewpub,Titanic Brewing Co,FL,25.710657,-80.282937
Brewpub,Titletown Brewing Co,WI,44.51985,-88.019104
Brewpub,Toltec Brewing Co,NM,35.204015,-106.654907
Brewpub,Tom's Urban Kitchen and Brewery,CO,39.847536,-104.674141
Brewpub,Tomoka Brewing Company,FL,29.129175,-81.024826
Brewpub,Tootsie's Brewery Lone Oak Vineyard,MI,42.287942,-84.264207
Brewpub,Top Of The Hill Restaurant and Brewery,NC,35.912912,-79.055366
Brewpub,Topsy's Fog Hog Brewhouse,CA,37.790605,-122.403757
Brewpub,Torched Hop Brewing Company,GA,33.772327,-84.37948
,Tornado Brewing,WI,43.451348,-88.631911
Brewpub,Tower Hill Brewery,PA,40.279891,-75.21561
Brewpub,Town Brewing Company,NC,35.230112,-80.865486
,Townies Brewery,MI,42.274099,-83.779061
Brewpub,Toxic Brew Company,OH,39.757383,-84.183942
Brewpub,Toy Soldier,CA,37.7884,-122.404537
Brewpub,Traders Brewing Company,IN,39.909267,-86.259299
Brewpub,Traffic Jam and Snug,MI,42.350943,-83.066033
Brewpub,Trail's Edge Brewing Co,IL,41.498311,-87.850184
Brewpub,Trails to Ales Brewery,PA,41.398095,-79.830606
Brewpub,Trap Rock Restaurant And Brewery,NJ,40.68904,-74.43479
Brewpub,Trapezium Brewing Company,VA,37.23344,-77.400974
Brewpub,Treaty Oak Distilling,TX,30.246806,-98.054644
Brewpub,Trials End Brewery,ID,47.711309,-116.790589
Brewpub,Trillium Brewing Fort Point,MA,42.352181,-71.04758
Brewpub,Trinity Brewing,CO,38.897452,-104.854346
Brewpub,Trinity County Brewing Company,CA,40.735893,-122.94434
Brewpub,Tripelroot,MI,42.812114,-86.014693
Brewpub,Triple 7 Restaurant & Brewery at Main St Station,NV,36.174253,-115.145226
Brewpub,Triple Crossing Brewing Company,VA,37.51241,-77.406933
Brewpub,Triple Crossing Brewing Company,VA,37.541591,-77.44552
Brewpub,Triple J Chophouse and Brew Co,TX,33.578588,-101.844026
Brewpub,Triple Rock Brewery and Alehouse,CA,37.873409,-122.268817
Brewpub,Triumph Brewing Co of New Hope,PA,40.365177,-74.953889
Brewpub,Triumph Brewing Company,NJ,40.350394,-74.658163
Brewpub,Triumph Brewing Company of Red Bank,NJ,40.350228,-74.07504
,Trophy Brewing & Pizza,NC,35.779683,-78.653353
Brewpub,Trout City Brewing,MN,43.669645,-92.081692
Brewpub,Trubble Brewing,IN,41.059747,-85.151988
Brewpub,True Story Brewing Company,AL,33.529476,-86.74793
Brewpub,True Symmetry Brewing Company,CA,38.243403,-122.034508
Brewpub,True West Brewing Company,MA,42.476233,-71.470468
Brewpub,Trustworthy Brewing & BBQ,NV,36.121996,-115.169647
Brewpub,Tujax Tavern,MI,42.499724,-85.407863
Brewpub,Tumbled Rock Brewery & Kitchen,WI,43.437727,-89.743132
Brewpub,Tumbleroot Brewery And Distillery,NM,35.595995,-106.04328
Brewpub,Tumbleweed Brewing and Wine Company,CO,40.124555,-102.72418
Brewpub,Tun Tavern Brewery and Restaurant,NJ,39.362259,-74.438306
Brewpub,Tunnel Vision Brewery,MI,45.473245,-85.055894
Brewpub,Turkey Hill Brewing Co Pub,PA,41.02475,-76.426205
Brewpub,Turtle Mountain Brewing Co,NM,35.242637,-106.664972
Brewpub,Tusculum Brewing Company,TX,29.791969,-98.731126
Brewpub,Tustin Brewing Co,CA,33.749865,-117.810819
Brewpub,Twenty 8 West Brewing,LA,31.296378,-92.515564
Brewpub,Twenty Below Brewing Twenty Tap,IN,39.851307,-86.146094
Brewpub,Twin Barn Brewing Company,NH,43.643696,-71.502041
Brewpub,Twin Sisters Brewing Company,WA,48.758672,-122.469694
Brewpub,Twin Span Brewing,IA,41.590586,-90.463193
Brewpub,Twisted Bine Beer Co,PA,40.109607,-76.499098
,Twisted Gingers Brewing Company,PA,40.027523,-75.218539
Brewpub,Twisted Hippo,IL,41.960845,-87.701771
Brewpub,Twisted Rail Brewing Company,NY,42.874977,-77.262093
Brewpub,Twisted Roots Brewing,MO,38.633598,-90.237628
Brewpub,Twisted Spur Brewing,SC,33.999325,-81.041213
Brewpub,Two Bandits Brewing Company,OH,41.293241,-84.761878
Brewpub,Two Brothers Roundhouse,IL,41.760891,-88.308637
Brewpub,Two Goats Brewing,NY,42.476714,-76.869751
Brewpub,Two Hound Red,IL,41.877481,-88.068522
Brewpub,Two Rivers Brewing Co,PA,40.690693,-75.214254
Brewpub,Two Shrew Brewery Yachats Underground Pub & Grub,OR,44.310206,-124.103408
Brewpub,Two Villains Brewing,NY,41.091603,-73.92119
Brewpub,Two Shy Brewing,OR,43.225356,-123.355274
Brewpub,TwoGuys Brewing,MI,42.920865,-85.724726
Brewpub,Twoboros Brewery LLC,NC,36.148281,-81.151195
Brewpub,UTOG Brewing Company,UT,41.224104,-111.973701
Brewpub,Uberbrew,MT,45.784186,-108.499554
Brewpub,Ukiah Brewing Co,CA,39.149834,-123.207901
,Ulele Spring Brewery,FL,27.959828,-82.462829
,UnHitched Brewing Company,OH,40.837224,-81.258219
Brewpub,Uncle Bear's Brewery,AZ,33.280427,-111.776839
Brewpub,Uncle Buck's Brewery And Steakhouse,TX,32.957421,-97.043456
Brewpub,Uncommon Ground,IL,41.951225,-87.659918
Brewpub,Uncommon Ground,IL,41.951407,-87.660059
Brewpub,Union 32 Crafthouse,MN,44.853857,-93.130765
Brewpub,Union Barrel Works,PA,40.211988,-76.12349
Brewpub,Union Bear Brewing Co,TX,33.09007,-96.821351
,Union Corners Brewery,WI,43.098763,-89.349148
Brewpub,Union Hall Brewery,MT,45.679566,-111.03943
Brewpub,Union Pizza & Brewing Co,MN,46.282946,-96.078231
Brewpub,Union Station Brewery,RI,41.825551,-71.41403
Brewpub,Uniontown Brewing Co,OH,40.868512,-82.316339
Brewpub,Unity Brewing,PA,40.286635,-79.381338
Brewpub,Unlawful Assembly Brewing Company,TX,33.083324,-96.825727
Brewpub,Unrefined Brewing,FL,28.146016,-82.753098
Brewpub,UpCountry Brewing Company,NC,35.581558,-82.604382
,Upland FSQ,IN,39.752179,-86.138031
Brewpub,Uproar Brewing,CA,37.329248,-121.885869
Brewpub,Upside Brewing,OH,41.716992,-83.702883
Brewpub,Upstream Brewing Co 1,NE,41.254729,-95.930925
Brewpub,Upward Brewing Co,NY,41.892338,-74.831852
Brewpub,Urban Growler Brewing Co,MN,44.970152,-93.192809
Brewpub,Urban Research Brewery U R B,MO,38.626485,-90.261826
Brewpub,Urban Roots Brewing,CA,38.56533,-121.494027
Brewpub,Urban Village Brewing Company,PA,39.967023,-75.139841
,Urge Gastropub & Common House Mason Ale Works,CA,33.136674,-117.158573
Brewpub,Utara Brewing Company,ID,48.273291,-116.549471
Brewpub,Utility Brewing Company,LA,32.530004,-92.637757
Brewpub,V's Restaurant and Brewpub,IA,40.421017,-91.408711
Brewpub,Vagabond Brewing,OR,44.981913,-123.001202
Brewpub,Vagabond Brewing Portland,OR,45.503614,-122.658293
Brewpub,Valcour Brewing Company LLC,NY,44.680785,-73.444551
Brewpub,Valhalla Brewing Company,MD,39.655392,-75.851562
Brewpub,Valley Brewing Co,CA,37.972739,-121.3004
Brewpub,Valley House Brewing,WA,47.744913,-121.985917
Brewpub,Valley River Brewery & Eatery,NC,35.088763,-84.035297
Brewpub,Valley Vineyards Winery & Cellar Dweller Brewing,OH,39.357383,-84.171211
Brewpub,Valor Brewpub,DC,38.880479,-76.995325
Brewpub,Vancouver Pub,WA,45.707567,-122.708543
Brewpub,Vander Mill,MI,42.971561,-85.630685
Brewpub,Vanguard Brewing Company,OR,45.321134,-122.77345
Brewpub,Vanish Farmwoods Brewery,VA,39.223146,-77.538023
,Various Artists Brewing Co,TN,36.143739,-86.736443
Brewpub,Vashon Brewing,WA,47.450515,-122.460703
Brewpub,Vecino Brewing,NC,35.910046,-79.068773
Brewpub,Vector Brewing,TX,32.877485,-96.715921
Brewpub,Veracious Brewing Company,CT,41.310251,-73.256683
Brewpub,Verde Brewing Co,AZ,34.580456,-111.881223
Brewpub,Vermont Pub and Brewery,VT,44.477271,-73.214369
Brewpub,Versailles Brewing Company,KY,38.048532,-84.708305
Brewpub,Vessel Ales & Taphouse,WA,47.856857,-122.288127
Brewpub,Victor 23 Craft Brewery,WA,45.642584,-122.646342
